# Google_Product_Taxonomy_Version: 2015-02-19
Alimentación, bebida y tabaco
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Borrajas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Brotes
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Brotes de helecho
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Brócoli
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Bulbos de hinojo
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Calabazas y calabacines
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Cardos comestibles
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Castaña de agua
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Caña de azúcar
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Cebollas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Chalotas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Chirivías
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Coles
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Coles de Bruselas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Coliflor
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Colirrábano
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Combinaciones de verduras
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Espárragos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Gai choy
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Gai lan
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Guisantes
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Hierba de trigo
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Hojas de cactus
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Jengibre
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Judías
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Jícama
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Malangas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Maíz
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Nabos y colinabos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Ocra
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Patatas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Pepinos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Pimientos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Puerros
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Raíz de Bardana
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Raíz de loto
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Raíz de perejil
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Raíz de rábano picante
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Raíz de taro
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Remolachas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Ruibarbo
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Rábanos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Setas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Tamarillos
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Tomates
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Tupinambo
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Acelgas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Achicoria
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Bok choy
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Choy sum
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Col verde
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Ensalada mixta
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Espinacas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Hojas de remolacha
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Lechuga
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > On choy
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Rúcula
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Verduras de hoja > Yu choy
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Yucas
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Zanahorias
Alimentación, bebida y tabaco > Alimentos > Frutas y verduras > Verduras frescas y congeladas > Ñames
Alimentación, bebida y tabaco > Alimentos > Frutos secos y semillas
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Alforfón
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Amaranto
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Arroz
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Avenas, sémolas y harina de avenas
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Cebada
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Centeno
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Cereales y muesli
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Cuscús
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Mijo
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Quinoa
Alimentación, bebida y tabaco > Alimentos > Granos, arroz y cereales > Trigo
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Aceites para cocinar
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Almidón de cocina
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Azúcar para algodón dulce
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Azúcar y edulcorantes
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Bicarbonato de sodio
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Chocolate para repostería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Colorante alimentario
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Decoraciones comestibles para pastelería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Gelatina sin sabor
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Glaseado
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Grasa y manteca de cerdo
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Harina
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Harina para cocina y repostería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Jarabe de maíz
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Kits de decoración de galletas
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Leche enlatada o en polvo
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Levadura
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Levadura química
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Levaduras
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Masa
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Masa > Masa para brownies y galletas
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Masa > Masa para pan y pasteles
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Masa > Masas para tarta
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Melazas
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Mezclas para hornear
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Mezclas para rebozar
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Nubes
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Pan rallado
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Pasta de tomate
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Pepitas para pastelería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Perlas de tapioca
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Preparados para gofres y panqueques
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Rellenos para tartas
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Sabores y extractos para repostería
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Salsas y pastas de judías
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Vinagre
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Vino para cocinar
Alimentación, bebida y tabaco > Alimentos > Ingredientes de cocina y repostería > Zumo de limón y lima
Alimentación, bebida y tabaco > Alimentos > Lácteos
Alimentación, bebida y tabaco > Alimentos > Lácteos > Crema agria
Alimentación, bebida y tabaco > Alimentos > Lácteos > Leche para café
Alimentación, bebida y tabaco > Alimentos > Lácteos > Mantequilla y margarina
Alimentación, bebida y tabaco > Alimentos > Lácteos > Nata
Alimentación, bebida y tabaco > Alimentos > Lácteos > Nata montada
Alimentación, bebida y tabaco > Alimentos > Lácteos > Queso
Alimentación, bebida y tabaco > Alimentos > Lácteos > Queso Cottage
Alimentación, bebida y tabaco > Alimentos > Lácteos > Yogur
Alimentación, bebida y tabaco > Alimentos > Panadería
Alimentación, bebida y tabaco > Alimentos > Panadería > Bagels
Alimentación, bebida y tabaco > Alimentos > Panadería > Barras de postres y pasteles
Alimentación, bebida y tabaco > Alimentos > Panadería > Cucuruchos de helado
Alimentación, bebida y tabaco > Alimentos > Panadería > Cupcakes
Alimentación, bebida y tabaco > Alimentos > Panadería > Donuts
Alimentación, bebida y tabaco > Alimentos > Panadería > Dulce de azúcar
Alimentación, bebida y tabaco > Alimentos > Panadería > Galletas
Alimentación, bebida y tabaco > Alimentos > Panadería > Magdalenas
Alimentación, bebida y tabaco > Alimentos > Panadería > Panes y bollería
Alimentación, bebida y tabaco > Alimentos > Panadería > Pasteles y tartas
Alimentación, bebida y tabaco > Alimentos > Panadería > Pastelitos empaquetados
Alimentación, bebida y tabaco > Alimentos > Panadería > Surtidos de pasteles
Alimentación, bebida y tabaco > Alimentos > Panadería > Tortas para tacos
Alimentación, bebida y tabaco > Alimentos > Panadería > Tortillas y wraps
Alimentación, bebida y tabaco > Alimentos > Panadería > pastelitos para el café
Alimentación, bebida y tabaco > Alimentos > Pasta y fideos
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos > Seitán
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos > Sustitutivos de la carne
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos > Sustitutivos del queso
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos > Tempeh
Alimentación, bebida y tabaco > Alimentos > Productos de soja, tofu y vegetarianos > Tofu
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Confituras y gelatinas
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Crema de verduras para untar
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Guacamole
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Hummus
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Mantecas de frutos secos
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Mantequilla de manzana
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Queso crema
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Quesos para untar y mojar
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Salsa picante de tomate
Alimentación, bebida y tabaco > Alimentos > Salsas y cremas para untar > Tapenade
Alimentación, bebida y tabaco > Alimentos > Sopas y caldos
Alimentación, bebida y tabaco > Bebidas
Alimentación, bebida y tabaco > Bebidas > Agua
Alimentación, bebida y tabaco > Bebidas > Bebidas alcohólicas
Alimentación, bebida y tabaco > Bebidas > Bebidas alcohólicas > Bebidas alcohólicas aromatizadas
Alimentación, bebida y tabaco > Bebidas > Bebidas alcohólicas > Bíteres
Alimentación, bebida y tabaco > Bebidas > Bebidas alcohólicas > Cerveza
Alimentación, bebida y tabaco > Bebidas > Bebidas alcohólicas > Cócteles preparados
