"Please enter the additional attributes you would like to export. Please separate the attributes using a semicolon "";"". e.g. ""shoe_size;color""","Si prega di inserire gli attributi addizionali da esportare. Si prega di separare tali attributi con un carattere punto e virgola "";"". Es. ""misura_scarpe""colore"""
Delivery Time attribute," Attributo tempo di consegna"
"Please enter the attribute name for the ""Delivery Time"" attribute. e.g. ""delivery_time""","Si prega di specificare un nome per l'attributo ""Tempo di consegna"". Es. ""tempo_consegna"""
Manufacturer attribute,"Attributo nome del produttore"
"Please enter the attribute name for the ""Manufacturer"" attribute. e.g. ""manufacturer"" or ""brand""","Si prega di specificare un nome per l'attributo ""Nome del produttore"". Es. ""manufacturer"" oppure ""produttore"""
Manufacturer Part Number attribute,"Attributo codice del produttore"
"Please enter the attribute name for the ""Manufacturer Part Number"" attribute. e.g. ""mpn""","Si prega di specificare un nome per l'attributo ""Codice del produttore"". Es. ""codice_produttore"""
EAN attribute,"Attributo codice a barre (EAN a 13 cifre)"
"Please enter the attribute name for the ""EAN"" attribute. e.g. ""ean""","Si prega di specificare un nome per l'attributo ""Codice a barre/EAN"". Es. ""ean"""
Export interval,"Export interval","Intervallo di esportazione"
Interval,"Interval","Intervallo"
"Please define the stages in which offers should be exported. e.g. 50, 100, 500, 1000","Please define the stages in which offers should be exported. e.g. 50, 100, 500, 1000","Si prega di definire le soglie per le quali esportare le offerte. Es.: 50, 100, 500, 1000"
"Automatic CSV export","Automatic CSV export","Export automatico CSV"
Automatic article export,"Automatic article export","Export automatico dell'articolo"
"Please select whether the CSV feed should automatically be regenerated once every two hours between 6am and midnight. Please note that this can cause a system overload if large amounts of articles are being exported! In such cases, activating the automatic CSV export is not recommended.","Please select whether the CSV feed should automatically be regenerated once every two hours between 6am and midnight. Please note that this can cause a system overload if large amounts of articles are being exported! In such cases, activating the automatic CSV export is not recommended.","Si prega di scegliere se attivare la generazione automatica del file CSV ogni due ore tra le ore 06:00 e le 24:00. Si noti che ciò potrebe causare sovraccarico del sistema qualora la lista degli articoli da esportare dovesse essere molto grande. In questo caso l'attivazione automatica dell'export è sconsigliata."
Minimum order value,"Minimum order value","Importo minimo di ordine"
"Please enter your minimum order value. The affected offers will automatically be assigned a corresponding shipping comment.","Please enter your minimum order value. The affected offers will automatically be assigned a corresponding shipping comment.","Si prega di inserire l'importo minimo di ordine. Alle offerte interessate da questa opzione verrà assegnato un corrispondente commento alla spedizione."
Minimum value surcharge,"Minimum value surcharge","Sovrapprezzo minimo"
"Please enter your minimum value surcharge amount. e.g.: 5.00 The affected offers will automatically be assigned a corresponding shipping comment.","Please enter your minimum value surcharge amount. e.g.: 5.00 The affected offers will automatically be assigned a corresponding shipping comment.","Si prega di inserire l'importo di sovrapprezzo minimo. Es.: 5.00 Alle offerte interessate da questa opzione verrà assegnato un corrispondente commento alla spedizione."
Minimum value surcharge boundary,"Minimum value surcharge boundary","Limite sovrapprezzo minimo"
"Please enter the amount above which the minimum value surcharge no longer applies. e.g.: 50.00","Please enter the amount above which the minimum value surcharge no longer applies. e.g.: 50.00","Si prega di inserire l'importo limite a partire del quale non verrà più applicato il sovrapprezzo minimo. Es.: 50.00"
Article number,"Article number","Codice articolo"
Manufacturer,"Manufacturer","Produttore"
Article name,"Article name","Nome articolo"
Category,"Category","Categoria"
Short description,"Short description","Descrizione sintetica"
Long description,"Long description","Descrizione dettagliata"
Image(s),"Image(s)","Foto"
Deeplink,"Deeplink","Link"
Price,"Price","Prezzo"
EAN,"EAN","Codice a barre (EAN)"
Article number in shop,"Article number in shop","Codice articolo interno dello shop"
Weight,"Weight","Peso"
Base price,"Base price","Prezzo base"
Delivery time,"Delivery time","Tempistiche di consegna"
Manufacturer Part Number,"Manufacturer Part Number","Codice produttore"
Minimum order value,"Minimum order value","Importo minimo di ordine"
Minimum value surcharge,"Minimum value surcharge","Limite sovrapprezzo minimo"
GBP minimum value surcharge below,"GBP minimum value surcharge below","EUR importo minimo ordine senza sovrapprezzo"
GBP order value,"GBP order value","Importo dell'ordine in EUR"
additional costs due to minimum order value,"additional costs due to minimum order value","Costi addizionali dovuti all'importo minimo di ordine"
Feed last generated at,"Feed last generated at","Ultimo export generato alle"
hours,"hours","ore"
currency,"GBP","EUR"
Fixed,"Fixed","Fisso"
By weight,"By weight","Per peso"
By price,"By price","Per prezzo"
yes,"yes","si"
no,"no","no"
includes shipping,"includes shipping","spedizione inclusa" 
does not include shipping,"does not include shipping","spedizione non inclusa"
no multi shop,"no multi shop","no multi shop"
fixed costs (e.g.: 5.00 or 3 ...),"fixed costs (e.g.: 5.00 or 3 ...)","costi fissi (Es.: 5.00 oppure 3 ...)"
"% of order value","% of order value","% dell'importo dell'ordine"
Export articles,"Export articles","Articoli da esportare"
Shipping to UK,"Shipping to UK,","Spedizione in Gran Bretagna"
Would you like to export shipping costs for UK?."Would you like to export shipping costs for UK?","Si desidera esportare i costi di spedizione in Gran Bretagna?"
"Please enter the shipping costs for UK. e.g. 4.10","Please enter the shipping costs for UK. e.g. 4.10","Si prega di inserire i costi di spedizione in Gran Bretagna. Es.: 4.10"
Shipping to IT,"Spedizione in Italia"
"Would you like to export shipping costs for IT?","Desiderate esportare i costi di spedizione in Italia?"
Shipping costs for IT,"Costi di spedizione in Italia"
Please enter the shipping costs for IT. e.g. 4.10,"Si prega di inserire i costi di spedizione in Italia. Es. 4.10"
